# Renewables.ninja Weather (Point API) - 51.499, -0.178 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2023-01-01", "date_to": "2023-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2023-01-12 20:00,2023-01-12 20:00,6.310,0.005,0,0,1.234,0,0,0.041
2023-01-12 21:00,2023-01-12 21:00,6.022,0.018,0,0,1.235,0,0,0.075
2023-01-12 22:00,2023-01-12 22:00,5.950,0.055,0,0,1.235,0,0,0.148
2023-01-12 23:00,2023-01-12 23:00,6.211,0.154,0,0,1.234,0,0,0.211
2023-01-13 00:00,2023-01-13 00:00,6.572,0.193,0,0,1.232,0,0,0.168
2023-01-13 01:00,2023-01-13 01:00,6.537,0.130,0,0,1.232,0,0,0.127
2023-01-13 02:00,2023-01-13 02:00,6.360,0.056,0,0,1.233,0,0,0.131
2023-01-13 03:00,2023-01-13 03:00,6.210,0.073,0,0,1.234,0,0,0.315
2023-01-13 04:00,2023-01-13 04:00,6.154,0.078,0,0,1.235,0,0,0.753
2023-01-13 05:00,2023-01-13 05:00,6.320,0.074,0,0,1.234,0,0,0.839
2023-01-13 06:00,2023-01-13 06:00,6.448,0.076,0,0,1.234,0,0,0.819
2023-01-13 07:00,2023-01-13 07:00,6.512,0.083,0,0,1.235,0.003,0.039,0.707
2023-01-13 08:00,2023-01-13 08:00,6.631,0.074,0,0,1.236,24.265,86.976,0.417
2023-01-13 09:00,2023-01-13 09:00,7.147,0.052,0,0,1.237,111.393,237.470,0.248
2023-01-13 10:00,2023-01-13 10:00,7.870,0.055,0,0,1.236,168.567,344.185,0.338
2023-01-13 11:00,2023-01-13 11:00,8.348,0.056,0,0,1.235,188.837,399.916,0.377
2023-01-13 12:00,2023-01-13 12:00,8.611,0.046,0,0,1.235,185.777,400.718,0.416
2023-01-13 13:00,2023-01-13 13:00,8.650,0.029,0,0,1.236,149.927,346.608,0.588
2023-01-13 14:00,2023-01-13 14:00,8.387,0.025,0,0,1.237,87.817,241.300,0.904
2023-01-13 15:00,2023-01-13 15:00,7.725,0.016,0,0,1.239,27.300,91.970,0.934
2023-01-13 16:00,2023-01-13 16:00,6.767,0.010,0,0,1.243,0.034,0.171,0.948
2023-01-13 17:00,2023-01-13 17:00,5.951,0.007,0,0,1.247,0,0,0.946
2023-01-13 18:00,2023-01-13 18:00,4.904,0,0,0,1.251,0,0,0.945
2023-01-13 19:00,2023-01-13 19:00,4.466,0,0,0,1.253,0,0,0.949
2023-01-13 20:00,2023-01-13 20:00,4.655,0,0,0,1.253,0,0,0.970
2023-01-13 21:00,2023-01-13 21:00,5.165,0.001,0,0,1.253,0,0,0.988
2023-01-13 22:00,2023-01-13 22:00,5.513,0.002,0,0,1.251,0,0,0.995
2023-01-13 23:00,2023-01-13 23:00,5.897,0.013,0,0,1.247,0,0,0.995
2023-01-14 00:00,2023-01-14 00:00,6.374,0.052,0,0,1.244,0,0,0.994
2023-01-14 01:00,2023-01-14 01:00,6.916,0.138,0,0,1.239,0,0,0.994
2023-01-14 02:00,2023-01-14 02:00,7.493,0.262,0,0,1.235,0,0,0.992
2023-01-14 03:00,2023-01-14 03:00,7.936,0.590,0,0,1.230,0,0,0.989
2023-01-14 04:00,2023-01-14 04:00,8.457,1.518,0,0,1.225,0,0,0.988
2023-01-14 05:00,2023-01-14 05:00,8.775,2.076,0,0,1.221,0,0,0.992
2023-01-14 06:00,2023-01-14 06:00,9.336,1.654,0,0,1.215,0,0,0.994
2023-01-14 07:00,2023-01-14 07:00,10.330,0.888,0,0,1.208,0,0.096,0.989
2023-01-14 08:00,2023-01-14 08:00,10.779,0.347,0,0,1.205,6.925,90.521,0.986
2023-01-14 09:00,2023-01-14 09:00,11.134,0.617,0,0,1.203,21.181,241.220,0.994
2023-01-14 10:00,2023-01-14 10:00,11.467,0.408,0,0,1.202,27.377,348.060,0.993
2023-01-14 11:00,2023-01-14 11:00,11.588,0.409,0,0,1.201,43.293,403.827,0.992
2023-01-14 12:00,2023-01-14 12:00,11.329,0.705,0,0,1.203,63.977,404.682,0.986
2023-01-14 13:00,2023-01-14 13:00,10.450,0.240,0,0,1.208,99.452,350.483,0.920
2023-01-14 14:00,2023-01-14 14:00,9.174,0.013,0,0,1.215,104.340,245.095,0.906
2023-01-14 15:00,2023-01-14 15:00,7.844,0.003,0,0,1.220,31.764,95.573,0.938
2023-01-14 16:00,2023-01-14 16:00,6.925,0.007,0,0,1.225,0.027,0.313,0.984
2023-01-14 17:00,2023-01-14 17:00,6.506,0.002,0,0,1.227,0,0,0.991
2023-01-14 18:00,2023-01-14 18:00,6.182,0.002,0,0,1.229,0,0,0.990
2023-01-14 19:00,2023-01-14 19:00,5.930,0.004,0,0,1.231,0,0,0.988
2023-01-14 20:00,2023-01-14 20:00,5.690,0.010,0,0,1.232,0,0,0.988
2023-01-14 21:00,2023-01-14 21:00,5.429,0.010,0,0,1.234,0,0,0.991
2023-01-14 22:00,2023-01-14 22:00,5.060,0.023,0,0,1.236,0,0,0.990
2023-01-14 23:00,2023-01-14 23:00,4.591,0.034,0,0,1.238,0,0,0.976
2023-01-15 00:00,2023-01-15 00:00,4.231,0.028,0,0,1.240,0,0,0.888
2023-01-15 01:00,2023-01-15 01:00,4.058,0.020,0,0,1.240,0,0,0.650
2023-01-15 02:00,2023-01-15 02:00,3.791,0.010,0,0,1.241,0,0,0.293
2023-01-15 03:00,2023-01-15 03:00,3.556,0.009,0,0,1.241,0,0,0.399
2023-01-15 04:00,2023-01-15 04:00,3.664,0.013,0,0,1.240,0,0,0.472
2023-01-15 05:00,2023-01-15 05:00,3.709,0.019,0,0,1.240,0,0,0.407
2023-01-15 06:00,2023-01-15 06:00,3.671,0.028,0,0,1.240,0,0,0.533
2023-01-15 07:00,2023-01-15 07:00,3.692,0.029,0,0,1.240,0.028,0.201,0.559
2023-01-15 08:00,2023-01-15 08:00,3.880,0.026,0,0,1.240,29.579,94.231,0.603
2023-01-15 09:00,2023-01-15 09:00,4.572,0.024,0,0,1.239,103.522,245.095,0.580
2023-01-15 10:00,2023-01-15 10:00,5.436,0.035,0,0,1.236,172.294,352.060,0.557
2023-01-15 11:00,2023-01-15 11:00,6.124,0.048,0,0,1.233,206.764,407.916,0.520
2023-01-15 12:00,2023-01-15 12:00,6.595,0.055,0,0,1.231,225.060,408.718,0.387
2023-01-15 13:00,2023-01-15 13:00,6.785,0.060,0,0,1.230,193.260,354.572,0.321
2023-01-15 14:00,2023-01-15 14:00,6.485,0.153,0,0,1.229,114.991,249.033,0.432
2023-01-15 15:00,2023-01-15 15:00,5.419,0.126,0,0,1.231,32.369,99.354,0.418
2023-01-15 16:00,2023-01-15 16:00,4.249,0.042,0,0,1.233,0.073,0.520,0.386
2023-01-15 17:00,2023-01-15 17:00,3.755,0.027,0,0,1.236,0,0,0.422
2023-01-15 18:00,2023-01-15 18:00,3.569,0.002,0,0,1.238,0,0,0.581
2023-01-15 19:00,2023-01-15 19:00,3.160,0.002,0,0,1.241,0,0,0.793
2023-01-15 20:00,2023-01-15 20:00,2.626,0.002,0,0,1.242,0,0,0.922
2023-01-15 21:00,2023-01-15 21:00,2.478,0.004,0,0,1.240,0,0,0.706
2023-01-15 22:00,2023-01-15 22:00,2.431,0.017,0,0,1.236,0,0,0.853
2023-01-15 23:00,2023-01-15 23:00,3.114,0.099,0,0,1.232,0,0,0.963
2023-01-16 00:00,2023-01-16 00:00,3.889,0.428,0,0,1.227,0,0,0.970
2023-01-16 01:00,2023-01-16 01:00,4.071,1.166,0.011,0.004,1.224,0,0,0.983
2023-01-16 02:00,2023-01-16 02:00,3.925,2.091,0.062,0.040,1.222,0,0,0.990
2023-01-16 03:00,2023-01-16 03:00,3.228,2.671,0.303,0.197,1.224,0,0,0.990
2023-01-16 04:00,2023-01-16 04:00,2.469,2.599,0.850,0.814,1.226,0,0,0.988
2023-01-16 05:00,2023-01-16 05:00,1.737,2.022,0.625,1.489,1.230,0,0,0.987
2023-01-16 06:00,2023-01-16 06:00,1.324,1.256,0.286,1.917,1.233,0,0,0.986
2023-01-16 07:00,2023-01-16 07:00,1.349,0.529,0.055,2.027,1.233,0.004,0.384,0.989
2023-01-16 08:00,2023-01-16 08:00,1.612,0.191,0,1.996,1.233,6.628,98.097,0.994
2023-01-16 09:00,2023-01-16 09:00,2.055,0.059,0,1.918,1.232,23.420,249.157,0.998
2023-01-16 10:00,2023-01-16 10:00,2.500,0.025,0,1.821,1.231,42.715,356.274,0.997
2023-01-16 11:00,2023-01-16 11:00,2.922,0.024,0,1.711,1.230,55.411,412.166,0.996
2023-01-16 12:00,2023-01-16 12:00,3.205,0.032,0,1.594,1.229,55.793,412.968,0.981
2023-01-16 13:00,2023-01-16 13:00,3.405,0.042,0,1.479,1.228,91.481,358.733,0.832
2023-01-16 14:00,2023-01-16 14:00,3.228,0.033,0,1.385,1.229,91.144,253.095,0.536
2023-01-16 15:00,2023-01-16 15:00,2.461,0.013,0,1.334,1.232,31.668,103.269,0.419
2023-01-16 16:00,2023-01-16 16:00,1.217,0.003,0,1.321,1.237,0.139,0.811,0.190
2023-01-16 17:00,2023-01-16 17:00,-0.435,0,0,1.321,1.243,0,0,0.023
2023-01-16 18:00,2023-01-16 18:00,-2.155,0,0,1.322,1.248,0,0,0.007
2023-01-16 19:00,2023-01-16 19:00,-3.423,0,0,1.323,1.252,0,0,0.038
2023-01-16 20:00,2023-01-16 20:00,-4.328,0,0,1.323,1.254,0,0,0.185
2023-01-16 21:00,2023-01-16 21:00,-4.853,0,0,1.324,1.256,0,0,0.474
2023-01-16 22:00,2023-01-16 22:00,-4.850,0,0,1.325,1.257,0,0,0.658
2023-01-16 23:00,2023-01-16 23:00,-4.670,0,0,1.325,1.257,0,0,0.733
2023-01-17 00:00,2023-01-17 00:00,-4.611,0.001,0.001,1.326,1.257,0,0,0.713
2023-01-17 01:00,2023-01-17 01:00,-4.378,0.001,0.001,1.328,1.257,0,0,0.854
2023-01-17 02:00,2023-01-17 02:00,-3.966,0.002,0.002,1.330,1.257,0,0,0.980
2023-01-17 03:00,2023-01-17 03:00,-3.816,0.002,0.002,1.332,1.257,0,0,0.986
2023-01-17 04:00,2023-01-17 04:00,-3.926,0.003,0.003,1.335,1.257,0,0,0.974
2023-01-17 05:00,2023-01-17 05:00,-4.246,0.004,0.004,1.339,1.258,0,0,0.960
2023-01-17 06:00,2023-01-17 06:00,-4.570,0.007,0.007,1.345,1.258,0,0,0.961
2023-01-17 07:00,2023-01-17 07:00,-4.517,0.010,0.010,1.354,1.259,0.143,0.646,0.963
2023-01-17 08:00,2023-01-17 08:00,-3.297,0.010,0.010,1.365,1.260,39.429,102.097,0.936
2023-01-17 09:00,2023-01-17 09:00,-1.740,0.005,0.005,1.372,1.258,119.343,253.344,0.958
2023-01-17 10:00,2023-01-17 10:00,-0.294,0,0,1.372,1.252,193.078,360.559,0.981
2023-01-17 11:00,2023-01-17 11:00,1.068,0,0,1.352,1.245,234.401,416.541,0.977
2023-01-17 12:00,2023-01-17 12:00,1.813,0,0,1.309,1.242,238.945,417.343,0.971
2023-01-17 13:00,2023-01-17 13:00,2.036,0,0,1.268,1.240,207.040,363.107,0.917
2023-01-17 14:00,2023-01-17 14:00,1.438,0,0,1.248,1.240,139.292,257.300,0.784
2023-01-17 15:00,2023-01-17 15:00,-1.147,0,0,1.247,1.242,48.005,107.332,0.631
2023-01-17 16:00,2023-01-17 16:00,-3.145,0,0,1.247,1.245,0.273,1.191,0.518
2023-01-17 17:00,2023-01-17 17:00,-3.384,0,0,1.248,1.248,0,0,0.392
2023-01-17 18:00,2023-01-17 18:00,-3.363,0.003,0.003,1.250,1.250,0,0,0.219
2023-01-17 19:00,2023-01-17 19:00,-3.254,0.005,0.005,1.255,1.252,0,0,0.139
2023-01-17 20:00,2023-01-17 20:00,-3.066,0.018,0.018,1.268,1.254,0,0,0.130
2023-01-17 21:00,2023-01-17 21:00,-2.873,0.049,0.049,1.305,1.256,0,0,0.202
2023-01-17 22:00,2023-01-17 22:00,-2.582,0.129,0.129,1.400,1.259,0,0,0.334
2023-01-17 23:00,2023-01-17 23:00,-2.475,0.123,0.123,1.526,1.261,0,0,0.468
2023-01-18 00:00,2023-01-18 00:00,-2.398,0.127,0.127,1.652,1.262,0,0,0.561
2023-01-18 01:00,2023-01-18 01:00,-2.290,0.106,0.106,1.768,1.262,0,0,0.579
2023-01-18 02:00,2023-01-18 02:00,-2.310,0.102,0.102,1.873,1.262,0,0,0.621
2023-01-18 03:00,2023-01-18 03:00,-2.127,0.088,0.088,1.968,1.262,0,0,0.607
2023-01-18 04:00,2023-01-18 04:00,-2.046,0.110,0.110,2.069,1.262,0,0,0.607
2023-01-18 05:00,2023-01-18 05:00,-2.100,0.095,0.095,2.171,1.263,0,0,0.682
2023-01-18 06:00,2023-01-18 06:00,-1.977,0.129,0.129,2.287,1.263,0,0,0.752
2023-01-18 07:00,2023-01-18 07:00,-1.811,0.167,0.167,2.438,1.264,0.118,0.996,0.765
2023-01-18 08:00,2023-01-18 08:00,-1.197,0.192,0.191,2.620,1.263,23.657,106.244,0.713
2023-01-18 09:00,2023-01-18 09:00,-0.231,0.169,0.163,2.794,1.260,80.351,257.702,0.650
2023-01-18 10:00,2023-01-18 10:00,0.885,0.082,0.065,2.863,1.256,131.790,365.024,0.457
2023-01-18 11:00,2023-01-18 11:00,2.176,0.176,0,2.766,1.250,245.599,421.041,0.439
2023-01-18 12:00,2023-01-18 12:00,2.859,0.464,0,2.622,1.247,227.177,421.843,0.638
2023-01-18 13:00,2023-01-18 13:00,2.777,0.077,0,2.513,1.246,140.452,367.483,0.748
2023-01-18 14:00,2023-01-18 14:00,2.391,0.006,0,2.444,1.248,109.371,261.675,0.599
2023-01-18 15:00,2023-01-18 15:00,0.892,0.001,0,2.418,1.250,48.051,111.519,0.432
2023-01-18 16:00,2023-01-18 16:00,-0.252,0.001,0,2.417,1.253,0.347,1.671,0.493
2023-01-18 17:00,2023-01-18 17:00,0.072,0.006,0,2.414,1.258,0,0,0.637
2023-01-18 18:00,2023-01-18 18:00,-0.026,0.005,0.004,2.412,1.262,0,0,0.738
2023-01-18 19:00,2023-01-18 19:00,-0.170,0.010,0.010,2.418,1.265,0,0,0.791
2023-01-18 20:00,2023-01-18 20:00,-0.339,0.013,0.013,2.429,1.268,0,0,0.835
2023-01-18 21:00,2023-01-18 21:00,-0.594,0.016,0.016,2.445,1.271,0,0,0.855
2023-01-18 22:00,2023-01-18 22:00,-0.734,0.015,0.015,2.461,1.272,0,0,0.838
2023-01-18 23:00,2023-01-18 23:00,-0.971,0.016,0.016,2.476,1.274,0,0,0.846
2023-01-19 00:00,2023-01-19 00:00,-1.124,0.015,0.015,2.492,1.275,0,0,0.824
2023-01-19 01:00,2023-01-19 01:00,-1.328,0.014,0.014,2.507,1.276,0,0,0.794
2023-01-19 02:00,2023-01-19 02:00,-1.559,0.014,0.013,2.521,1.277,0,0,0.783
2023-01-19 03:00,2023-01-19 03:00,-1.669,0.013,0.012,2.534,1.278,0,0,0.836
2023-01-19 04:00,2023-01-19 04:00,-1.704,0.013,0.010,2.546,1.278,0,0,0.951
2023-01-19 05:00,2023-01-19 05:00,-1.655,0.012,0.010,2.557,1.278,0,0,0.977
2023-01-19 06:00,2023-01-19 06:00,-1.639,0.011,0.010,2.568,1.278,0,0,0.979
2023-01-19 07:00,2023-01-19 07:00,-1.590,0.011,0.010,2.578,1.278,0.169,1.447,0.976
2023-01-19 08:00,2023-01-19 08:00,-1.201,0.008,0.007,2.587,1.278,26.611,110.526,0.955
2023-01-19 09:00,2023-01-19 09:00,-0.246,0.004,0.003,2.589,1.275,91.491,262.112,0.840
2023-01-19 10:00,2023-01-19 10:00,0.952,0.002,0.001,2.544,1.270,176.353,369.649,0.493
2023-01-19 11:00,2023-01-19 11:00,2.087,0.002,0,2.446,1.264,255.435,425.702,0.515
2023-01-19 12:00,2023-01-19 12:00,2.829,0.007,0,2.335,1.260,220.084,426.593,0.630
2023-01-19 13:00,2023-01-19 13:00,3.007,0.005,0,2.242,1.257,178.419,372.108,0.617
2023-01-19 14:00,2023-01-19 14:00,2.443,0.007,0,2.188,1.257,119.286,266.175,0.577
2023-01-19 15:00,2023-01-19 15:00,0.434,0.002,0,2.176,1.258,40.466,115.831,0.430
2023-01-19 16:00,2023-01-19 16:00,-1.366,0.001,0,2.177,1.261,0.428,2.258,0.272
2023-01-19 17:00,2023-01-19 17:00,-1.593,0,0,2.179,1.264,0,0,0.275
2023-01-19 18:00,2023-01-19 18:00,-1.571,0,0,2.181,1.267,0,0,0.283
2023-01-19 19:00,2023-01-19 19:00,-1.228,0.002,0.002,2.184,1.271,0,0,0.402
2023-01-19 20:00,2023-01-19 20:00,-0.868,0.006,0.006,2.189,1.275,0,0,0.565
2023-01-19 21:00,2023-01-19 21:00,-0.994,0.009,0.009,2.198,1.279,0,0,0.597
2023-01-19 22:00,2023-01-19 22:00,-1.186,0.008,0.008,2.207,1.281,0,0,0.561
2023-01-19 23:00,2023-01-19 23:00,-1.336,0.008,0.008,2.216,1.283,0,0,0.543
2023-01-20 00:00,2023-01-20 00:00,-1.335,0.006,0.006,2.223,1.283,0,0,0.441
2023-01-20 01:00,2023-01-20 01:00,-1.370,0.003,0.003,2.229,1.284,0,0,0.398
2023-01-20 02:00,2023-01-20 02:00,-1.142,0.002,0.002,2.232,1.283,0,0,0.262
2023-01-20 03:00,2023-01-20 03:00,-1.335,0.001,0.001,2.235,1.284,0,0,0.276
2023-01-20 04:00,2023-01-20 04:00,-1.253,0.002,0.001,2.238,1.285,0,0,0.312
2023-01-20 05:00,2023-01-20 05:00,-1.139,0.002,0.002,2.241,1.285,0,0,0.359
2023-01-20 06:00,2023-01-20 06:00,-1.032,0.003,0.003,2.245,1.285,0,0,0.357
2023-01-20 07:00,2023-01-20 07:00,-1.082,0.004,0.003,2.249,1.286,0.349,2.005,0.360
2023-01-20 08:00,2023-01-20 08:00,-0.653,0.004,0.003,2.253,1.286,42.746,114.932,0.380
2023-01-20 09:00,2023-01-20 09:00,0.708,0.003,0,2.240,1.282,134.777,266.702,0.270
2023-01-20 10:00,2023-01-20 10:00,2.107,0.001,0,2.164,1.277,225.848,374.399,0.118
2023-01-20 11:00,2023-01-20 11:00,3.419,0,0,2.041,1.271,293.880,430.541,0.015
2023-01-20 12:00,2023-01-20 12:00,4.293,0,0,1.904,1.267,295.909,431.343,0.011
2023-01-20 13:00,2023-01-20 13:00,4.588,0,0,1.782,1.264,250.041,376.858,0.015
2023-01-20 14:00,2023-01-20 14:00,4.118,0.001,0,1.699,1.265,163.816,270.800,0.023
2023-01-20 15:00,2023-01-20 15:00,2.177,0.001,0,1.666,1.267,57.653,120.278,0.034
2023-01-20 16:00,2023-01-20 16:00,0.348,0.001,0,1.664,1.271,0.713,2.963,0.047
2023-01-20 17:00,2023-01-20 17:00,0.447,0.001,0,1.664,1.275,0,0,0.106
2023-01-20 18:00,2023-01-20 18:00,0.608,0.002,0,1.664,1.279,0,0,0.278
2023-01-20 19:00,2023-01-20 19:00,0.569,0.002,0,1.662,1.284,0,0,0.524
2023-01-20 20:00,2023-01-20 20:00,0.361,0.005,0.001,1.658,1.288,0,0,0.745
2023-01-20 21:00,2023-01-20 21:00,0.242,0.013,0.010,1.656,1.291,0,0,0.813
2023-01-20 22:00,2023-01-20 22:00,0.160,0.016,0.012,1.659,1.294,0,0,0.873
2023-01-20 23:00,2023-01-20 23:00,-0.071,0.018,0.015,1.667,1.297,0,0,0.881
2023-01-21 00:00,2023-01-21 00:00,-0.092,0.017,0.013,1.676,1.297,0,0,0.820
2023-01-21 01:00,2023-01-21 01:00,-0.271,0.012,0.010,1.684,1.297,0,0,0.748
2023-01-21 02:00,2023-01-21 02:00,-0.303,0.007,0.006,1.692,1.295,0,0,0.604
2023-01-21 03:00,2023-01-21 03:00,-0.908,0.005,0.004,1.697,1.294,0,0,0.417
2023-01-21 04:00,2023-01-21 04:00,-1.472,0.004,0.004,1.702,1.294,0,0,0.705
2023-01-21 05:00,2023-01-21 05:00,-1.657,0.004,0.004,1.706,1.295,0,0,0.720
2023-01-21 06:00,2023-01-21 06:00,-1.722,0.005,0.005,1.712,1.297,0,0,0.533
2023-01-21 07:00,2023-01-21 07:00,-1.736,0.005,0.005,1.717,1.298,0.636,2.680,0.477
2023-01-21 08:00,2023-01-21 08:00,-0.754,0.003,0.003,1.722,1.298,50.074,119.485,0.331
2023-01-21 09:00,2023-01-21 09:00,1.481,0.001,0.001,1.714,1.296,148.884,271.452,0.232
2023-01-21 10:00,2023-01-21 10:00,3.015,0,0,1.659,1.291,238.709,379.184,0.069
2023-01-21 11:00,2023-01-21 11:00,4.278,0,0,1.568,1.285,303.021,435.416,0.005
2023-01-21 12:00,2023-01-21 12:00,4.994,0,0,1.468,1.282,302.945,436.343,0.031
2023-01-21 13:00,2023-01-21 13:00,5.218,0.001,0,1.380,1.280,248.118,381.733,0.144
2023-01-21 14:00,2023-01-21 14:00,4.749,0.001,0,1.322,1.279,159.219,275.550,0.175
2023-01-21 15:00,2023-01-21 15:00,2.536,0.001,0,1.301,1.280,59.416,124.880,0.142
2023-01-21 16:00,2023-01-21 16:00,0.617,0.001,0,1.300,1.282,1.016,3.791,0.098
2023-01-21 17:00,2023-01-21 17:00,-0.013,0.001,0,1.301,1.284,0,0,0.073
2023-01-21 18:00,2023-01-21 18:00,-0.385,0.007,0,1.301,1.287,0,0,0.050
2023-01-21 19:00,2023-01-21 19:00,-0.573,0.004,0,1.302,1.289,0,0,0.019
2023-01-21 20:00,2023-01-21 20:00,-0.735,0.003,0,1.302,1.290,0,0,0.015
2023-01-21 21:00,2023-01-21 21:00,-0.890,0.003,0,1.303,1.292,0,0,0.014
2023-01-21 22:00,2023-01-21 22:00,-0.970,0.003,0,1.303,1.294,0,0,0.013
2023-01-21 23:00,2023-01-21 23:00,-1.073,0.003,0,1.303,1.295,0,0,0.011
2023-01-22 00:00,2023-01-22 00:00,-1.340,0.004,0,1.304,1.297,0,0,0.011
2023-01-22 01:00,2023-01-22 01:00,-1.600,0.004,0,1.304,1.298,0,0,0.022
2023-01-22 02:00,2023-01-22 02:00,-1.807,0.003,0,1.305,1.299,0,0,0.091
2023-01-22 03:00,2023-01-22 03:00,-1.822,0.003,0,1.305,1.300,0,0,0.207
2023-01-22 04:00,2023-01-22 04:00,-1.599,0.003,0,1.306,1.301,0,0,0.381
2023-01-22 05:00,2023-01-22 05:00,-1.158,0.008,0.006,1.309,1.304,0,0,0.615
2023-01-22 06:00,2023-01-22 06:00,-0.903,0.015,0.014,1.320,1.307,0,0,0.748
2023-01-22 07:00,2023-01-22 07:00,-1.062,0.019,0.018,1.336,1.311,0.566,3.482,0.822
2023-01-22 08:00,2023-01-22 08:00,-0.880,0.019,0.018,1.355,1.313,34.986,124.164,0.799
2023-01-22 09:00,2023-01-22 09:00,-0.196,0.011,0.010,1.366,1.311,107.124,276.327,0.719
2023-01-22 10:00,2023-01-22 10:00,0.891,0.002,0.002,1.338,1.307,184.904,384.184,0.611
2023-01-22 11:00,2023-01-22 11:00,2.636,0,0,1.273,1.298,284.468,440.541,0.543
2023-01-22 12:00,2023-01-22 12:00,3.816,0,0,1.202,1.290,283.737,441.343,0.935
2023-01-22 13:00,2023-01-22 13:00,4.085,0,0,1.145,1.288,231.041,386.857,0.930
2023-01-22 14:00,2023-01-22 14:00,3.319,0,0,1.114,1.288,152.606,280.425,0.806
2023-01-22 15:00,2023-01-22 15:00,1.589,0,0,1.109,1.289,66.766,129.590,0.136
2023-01-22 16:00,2023-01-22 16:00,0.077,0,0,1.109,1.291,1.452,4.749,0.091
2023-01-22 17:00,2023-01-22 17:00,-0.473,0,0,1.109,1.294,0,0,0.279
2023-01-22 18:00,2023-01-22 18:00,-0.967,0.001,0,1.109,1.296,0,0,0.409
2023-01-22 19:00,2023-01-22 19:00,-1.421,0,0,1.109,1.298,0,0,0.132
2023-01-22 20:00,2023-01-22 20:00,-1.798,0,0,1.109,1.299,0,0,0
2023-01-22 21:00,2023-01-22 21:00,-2.131,0,0,1.110,1.302,0,0,0.011
2023-01-22 22:00,2023-01-22 22:00,-2.285,0,0,1.110,1.304,0,0,0.033
2023-01-22 23:00,2023-01-22 23:00,-2.529,0.001,0,1.111,1.305,0,0,0.096
2023-01-23 00:00,2023-01-23 00:00,-2.761,0,0,1.112,1.306,0,0,0.098
2023-01-23 01:00,2023-01-23 01:00,-2.805,0.001,0,1.112,1.307,0,0,0.017
2023-01-23 02:00,2023-01-23 02:00,-2.770,0,0,1.113,1.308,0,0,0.050
2023-01-23 03:00,2023-01-23 03:00,-2.651,0,0,1.114,1.308,0,0,0.081
2023-01-23 04:00,2023-01-23 04:00,-2.494,0,0,1.114,1.308,0,0,0.214
2023-01-23 05:00,2023-01-23 05:00,-2.463,0.001,0,1.115,1.309,0,0,0.594
2023-01-23 06:00,2023-01-23 06:00,-2.328,0.003,0.002,1.117,1.310,0,0,0.778
2023-01-23 07:00,2023-01-23 07:00,-2.110,0.007,0.007,1.122,1.311,1.129,4.419,0.909
2023-01-23 08:00,2023-01-23 08:00,-0.918,0.007,0.005,1.128,1.311,51.139,128.976,0.908
2023-01-23 09:00,2023-01-23 09:00,0.710,0.005,0.002,1.125,1.309,135.074,281.326,0.824
2023-01-23 10:00,2023-01-23 10:00,2.098,0.002,0,1.093,1.303,223.374,389.309,0.756
2023-01-23 11:00,2023-01-23 11:00,3.189,0.002,0,1.036,1.298,286.447,445.701,0.598
2023-01-23 12:00,2023-01-23 12:00,3.890,0.004,0,0.974,1.293,303.481,446.593,0.643
2023-01-23 13:00,2023-01-23 13:00,4.133,0.010,0,0.920,1.291,250.309,391.982,0.747
2023-01-23 14:00,2023-01-23 14:00,3.486,0.012,0,0.886,1.290,155.682,285.461,0.544
2023-01-23 15:00,2023-01-23 15:00,1.346,0.010,0,0.876,1.291,60.026,134.421,0.337
2023-01-23 16:00,2023-01-23 16:00,-0.439,0.008,0,0.877,1.293,1.593,5.846,0.354
2023-01-23 17:00,2023-01-23 17:00,-0.705,0.006,0,0.877,1.295,0,0,0.384
2023-01-23 18:00,2023-01-23 18:00,-0.896,0.001,0,0.877,1.296,0,0,0.240
2023-01-23 19:00,2023-01-23 19:00,-1.196,0,0,0.878,1.297,0,0,0.112
2023-01-23 20:00,2023-01-23 20:00,-1.468,0,0,0.878,1.298,0,0,0.049
2023-01-23 21:00,2023-01-23 21:00,-1.630,0,0,0.879,1.300,0,0,0.059
2023-01-23 22:00,2023-01-23 22:00,-1.690,0,0,0.879,1.301,0,0,0.072
2023-01-23 23:00,2023-01-23 23:00,-1.743,0.001,0,0.879,1.303,0,0,0.086
2023-01-24 00:00,2023-01-24 00:00,-1.783,0.001,0,0.880,1.305,0,0,0.103
2023-01-24 01:00,2023-01-24 01:00,-1.811,0.001,0,0.880,1.306,0,0,0.152
