# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.499, -0.178 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "40", "azim": "176", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-11-15 10:00,2015-11-15 10:00,0.170,0.084,0.117,14.681,0
2015-11-15 11:00,2015-11-15 11:00,0.202,0.093,0.144,15.321,0
2015-11-15 12:00,2015-11-15 12:00,0.087,0.012,0.100,15.726,0
2015-11-15 13:00,2015-11-15 13:00,0.033,0,0.051,15.773,0
2015-11-15 14:00,2015-11-15 14:00,0.031,0.001,0.047,15.346,0
2015-11-15 15:00,2015-11-15 15:00,0.025,0.005,0.036,14.417,0
2015-11-15 16:00,2015-11-15 16:00,0,0,0.003,13.332,0
2015-11-15 17:00,2015-11-15 17:00,0,0,0,12.919,0
2015-11-15 18:00,2015-11-15 18:00,0,0,0,12.812,0
2015-11-15 19:00,2015-11-15 19:00,0,0,0,12.620,0
2015-11-15 20:00,2015-11-15 20:00,0,0,0,12.438,0
2015-11-15 21:00,2015-11-15 21:00,0,0,0,12.249,0
2015-11-15 22:00,2015-11-15 22:00,0,0,0,12.047,0
2015-11-15 23:00,2015-11-15 23:00,0,0,0,11.921,0
2015-11-16 00:00,2015-11-16 00:00,0,0,0,11.850,0
2015-11-16 01:00,2015-11-16 01:00,0,0,0,11.799,0
2015-11-16 02:00,2015-11-16 02:00,0,0,0,11.811,0
2015-11-16 03:00,2015-11-16 03:00,0,0,0,12.089,0
2015-11-16 04:00,2015-11-16 04:00,0,0,0,12.376,0
2015-11-16 05:00,2015-11-16 05:00,0,0,0,12.479,0
2015-11-16 06:00,2015-11-16 06:00,0,0,0,12.368,0
2015-11-16 07:00,2015-11-16 07:00,0,0,0,11.736,0
2015-11-16 08:00,2015-11-16 08:00,0.067,0.046,0.042,10.959,1
2015-11-16 09:00,2015-11-16 09:00,0.158,0.115,0.069,11.009,1
2015-11-16 10:00,2015-11-16 10:00,0.250,0.196,0.090,11.822,0
2015-11-16 11:00,2015-11-16 11:00,0.136,0.054,0.109,12.546,0
2015-11-16 12:00,2015-11-16 12:00,0.208,0.138,0.103,12.740,0
2015-11-16 13:00,2015-11-16 13:00,0.202,0.128,0.106,12.413,0
2015-11-16 14:00,2015-11-16 14:00,0.143,0.079,0.091,12.106,0
2015-11-16 15:00,2015-11-16 15:00,0.039,0.016,0.040,11.471,0
2015-11-16 16:00,2015-11-16 16:00,0,0.002,0.003,10.650,0
2015-11-16 17:00,2015-11-16 17:00,0,0,0,10.148,0
2015-11-16 18:00,2015-11-16 18:00,0,0,0,9.652,0
2015-11-16 19:00,2015-11-16 19:00,0,0,0,9.723,0
2015-11-16 20:00,2015-11-16 20:00,0,0,0,9.978,0
2015-11-16 21:00,2015-11-16 21:00,0,0,0,10.341,0
2015-11-16 22:00,2015-11-16 22:00,0,0,0,10.824,0
2015-11-16 23:00,2015-11-16 23:00,0,0,0,11.395,0
2015-11-17 00:00,2015-11-17 00:00,0,0,0,12.053,0
2015-11-17 01:00,2015-11-17 01:00,0,0,0,12.881,0
2015-11-17 02:00,2015-11-17 02:00,0,0,0,13.209,0
2015-11-17 03:00,2015-11-17 03:00,0,0,0,12.745,0
2015-11-17 04:00,2015-11-17 04:00,0,0,0,12.499,0
2015-11-17 05:00,2015-11-17 05:00,0,0,0,12.416,0
2015-11-17 06:00,2015-11-17 06:00,0,0,0,12.178,0
2015-11-17 07:00,2015-11-17 07:00,0,0,0,12.078,0
2015-11-17 08:00,2015-11-17 08:00,0.026,0.015,0.027,12.317,0
2015-11-17 09:00,2015-11-17 09:00,0.082,0.033,0.071,12.488,0
2015-11-17 10:00,2015-11-17 10:00,0.130,0.063,0.093,12.356,0
2015-11-17 11:00,2015-11-17 11:00,0.181,0.084,0.127,12.307,0
2015-11-17 12:00,2015-11-17 12:00,0.069,0.008,0.084,13.037,0
2015-11-17 13:00,2015-11-17 13:00,0.042,0,0.061,14.138,0
2015-11-17 14:00,2015-11-17 14:00,0.015,0,0.028,15.106,0
2015-11-17 15:00,2015-11-17 15:00,0.004,0,0.013,15.527,0
2015-11-17 16:00,2015-11-17 16:00,0,0,0.001,14.607,0
2015-11-17 17:00,2015-11-17 17:00,0,0,0,13.599,0
2015-11-17 18:00,2015-11-17 18:00,0,0,0,12.899,0
2015-11-17 19:00,2015-11-17 19:00,0,0,0,12.566,0
2015-11-17 20:00,2015-11-17 20:00,0,0,0,12.511,0
2015-11-17 21:00,2015-11-17 21:00,0,0,0,12.593,0
2015-11-17 22:00,2015-11-17 22:00,0,0,0,12.147,0
2015-11-17 23:00,2015-11-17 23:00,0,0,0,10.805,0
2015-11-18 00:00,2015-11-18 00:00,0,0,0,9.542,0
2015-11-18 01:00,2015-11-18 01:00,0,0,0,8.621,0
2015-11-18 02:00,2015-11-18 02:00,0,0,0,8.209,0
2015-11-18 03:00,2015-11-18 03:00,0,0,0,7.456,0
2015-11-18 04:00,2015-11-18 04:00,0,0,0,6.892,0
2015-11-18 05:00,2015-11-18 05:00,0,0,0,7.209,0
2015-11-18 06:00,2015-11-18 06:00,0,0,0,8.202,0
2015-11-18 07:00,2015-11-18 07:00,0,0,0,9.245,0
2015-11-18 08:00,2015-11-18 08:00,0.154,0.159,0.022,10.270,0
2015-11-18 09:00,2015-11-18 09:00,0.321,0.307,0.058,11.583,0
2015-11-18 10:00,2015-11-18 10:00,0.302,0.243,0.101,12.782,0
2015-11-18 11:00,2015-11-18 11:00,0.438,0.392,0.113,13.465,0
2015-11-18 12:00,2015-11-18 12:00,0.357,0.277,0.133,13.925,0
2015-11-18 13:00,2015-11-18 13:00,0.130,0.052,0.105,14.195,0
2015-11-18 14:00,2015-11-18 14:00,0.028,0,0.044,13.935,0
2015-11-18 15:00,2015-11-18 15:00,0.006,0,0.016,13.439,0
2015-11-18 16:00,2015-11-18 16:00,0,0,0.001,13.167,0
2015-11-18 17:00,2015-11-18 17:00,0,0,0,12.698,0
2015-11-18 18:00,2015-11-18 18:00,0,0,0,11.834,0
2015-11-18 19:00,2015-11-18 19:00,0,0,0,10.980,0
2015-11-18 20:00,2015-11-18 20:00,0,0,0,10.511,0
2015-11-18 21:00,2015-11-18 21:00,0,0,0,10.373,0
2015-11-18 22:00,2015-11-18 22:00,0,0,0,10.448,0
2015-11-18 23:00,2015-11-18 23:00,0,0,0,10.574,0
2015-11-19 00:00,2015-11-19 00:00,0,0,0,10.670,0
2015-11-19 01:00,2015-11-19 01:00,0,0,0,10.671,0
2015-11-19 02:00,2015-11-19 02:00,0,0,0,10.511,0
2015-11-19 03:00,2015-11-19 03:00,0,0,0,10.435,0
2015-11-19 04:00,2015-11-19 04:00,0,0,0,10.455,0
2015-11-19 05:00,2015-11-19 05:00,0,0,0,10.310,0
2015-11-19 06:00,2015-11-19 06:00,0,0,0,9.984,0
2015-11-19 07:00,2015-11-19 07:00,0,0,0,9.404,0
2015-11-19 08:00,2015-11-19 08:00,0.008,0.002,0.017,9.377,0
2015-11-19 09:00,2015-11-19 09:00,0.042,0.009,0.051,10.105,0
2015-11-19 10:00,2015-11-19 10:00,0.028,0.007,0.037,10.559,0
2015-11-19 11:00,2015-11-19 11:00,0.014,0,0.028,10.885,0
2015-11-19 12:00,2015-11-19 12:00,0.030,0,0.047,11.054,0
2015-11-19 13:00,2015-11-19 13:00,0.018,0,0.032,11.083,0
2015-11-19 14:00,2015-11-19 14:00,0.068,0.030,0.059,10.792,0
2015-11-19 15:00,2015-11-19 15:00,0.047,0.026,0.039,10.087,0
2015-11-19 16:00,2015-11-19 16:00,0,0,0.001,9.224,0
2015-11-19 17:00,2015-11-19 17:00,0,0,0,8.987,0
2015-11-19 18:00,2015-11-19 18:00,0,0,0,8.577,0
2015-11-19 19:00,2015-11-19 19:00,0,0,0,8.215,0
2015-11-19 20:00,2015-11-19 20:00,0,0,0,8.025,0
2015-11-19 21:00,2015-11-19 21:00,0,0,0,7.776,0
2015-11-19 22:00,2015-11-19 22:00,0,0,0,7.391,0
2015-11-19 23:00,2015-11-19 23:00,0,0,0,7.314,0
2015-11-20 00:00,2015-11-20 00:00,0,0,0,7.192,0
2015-11-20 01:00,2015-11-20 01:00,0,0,0,6.940,0
2015-11-20 02:00,2015-11-20 02:00,0,0,0,6.665,0
2015-11-20 03:00,2015-11-20 03:00,0,0,0,6.480,0
2015-11-20 04:00,2015-11-20 04:00,0,0,0,6.275,0
2015-11-20 05:00,2015-11-20 05:00,0,0,0,6.121,0
2015-11-20 06:00,2015-11-20 06:00,0,0,0,5.923,0
2015-11-20 07:00,2015-11-20 07:00,0,0,0,5.815,0
2015-11-20 08:00,2015-11-20 08:00,0.018,0.012,0.020,5.826,0
2015-11-20 09:00,2015-11-20 09:00,0.051,0.011,0.059,5.979,0
2015-11-20 10:00,2015-11-20 10:00,0.081,0.013,0.088,6.269,0
2015-11-20 11:00,2015-11-20 11:00,0.153,0.091,0.086,6.575,0
2015-11-20 12:00,2015-11-20 12:00,0.413,0.342,0.119,7.527,0
2015-11-20 13:00,2015-11-20 13:00,0.515,0.502,0.082,8.291,0
2015-11-20 14:00,2015-11-20 14:00,0.205,0.146,0.086,8.051,0
2015-11-20 15:00,2015-11-20 15:00,0.063,0.042,0.040,7.048,0
2015-11-20 16:00,2015-11-20 16:00,0.002,0.006,0.004,5.746,0
2015-11-20 17:00,2015-11-20 17:00,0,0,0,5.205,0
2015-11-20 18:00,2015-11-20 18:00,0,0,0,4.964,0
2015-11-20 19:00,2015-11-20 19:00,0,0,0,5.061,0
2015-11-20 20:00,2015-11-20 20:00,0,0,0,4.687,0
2015-11-20 21:00,2015-11-20 21:00,0,0,0,3.787,0
2015-11-20 22:00,2015-11-20 22:00,0,0,0,2.943,0
2015-11-20 23:00,2015-11-20 23:00,0,0,0,2.142,0
2015-11-21 00:00,2015-11-21 00:00,0,0,0,1.515,0
2015-11-21 01:00,2015-11-21 01:00,0,0,0,1.230,0
2015-11-21 02:00,2015-11-21 02:00,0,0,0,1.354,0
2015-11-21 03:00,2015-11-21 03:00,0,0,0,1.443,0
2015-11-21 04:00,2015-11-21 04:00,0,0,0,1.550,0
2015-11-21 05:00,2015-11-21 05:00,0,0,0,1.785,0
2015-11-21 06:00,2015-11-21 06:00,0,0,0,1.625,0
2015-11-21 07:00,2015-11-21 07:00,0,0,0,2.722,0
2015-11-21 08:00,2015-11-21 08:00,0.037,0.039,0.015,4.321,0
2015-11-21 09:00,2015-11-21 09:00,0.153,0.111,0.064,4.345,0
2015-11-21 10:00,2015-11-21 10:00,0.157,0.082,0.098,4.351,0
2015-11-21 11:00,2015-11-21 11:00,0.229,0.126,0.127,4.476,0
2015-11-21 12:00,2015-11-21 12:00,0.332,0.236,0.129,4.565,0
2015-11-21 13:00,2015-11-21 13:00,0.407,0.342,0.105,4.415,0
2015-11-21 14:00,2015-11-21 14:00,0.237,0.177,0.085,3.979,0
2015-11-21 15:00,2015-11-21 15:00,0.136,0.110,0.046,3.177,0
2015-11-21 16:00,2015-11-21 16:00,0,0.002,0.003,2.229,0
2015-11-21 17:00,2015-11-21 17:00,0,0,0,1.547,0
2015-11-21 18:00,2015-11-21 18:00,0,0,0,1.028,0
2015-11-21 19:00,2015-11-21 19:00,0,0,0,0.580,0
2015-11-21 20:00,2015-11-21 20:00,0,0,0,0.173,0
2015-11-21 21:00,2015-11-21 21:00,0,0,0,-0.251,0
2015-11-21 22:00,2015-11-21 22:00,0,0,0,-0.870,0
2015-11-21 23:00,2015-11-21 23:00,0,0,0,-1.539,0
2015-11-22 00:00,2015-11-22 00:00,0,0,0,-2.126,0
2015-11-22 01:00,2015-11-22 01:00,0,0,0,-2.368,0
2015-11-22 02:00,2015-11-22 02:00,0,0,0,-2.300,0
2015-11-22 03:00,2015-11-22 03:00,0,0,0,-2.223,0
2015-11-22 04:00,2015-11-22 04:00,0,0,0,-2.223,0
2015-11-22 05:00,2015-11-22 05:00,0,0,0,-2.138,0
2015-11-22 06:00,2015-11-22 06:00,0,0,0,-2.153,0
2015-11-22 07:00,2015-11-22 07:00,0,0,0,-2.084,0
2015-11-22 08:00,2015-11-22 08:00,0.063,0.054,0.025,-0.876,0
2015-11-22 09:00,2015-11-22 09:00,0.165,0.117,0.067,0.453,0
2015-11-22 10:00,2015-11-22 10:00,0.482,0.458,0.069,2.140,0
2015-11-22 11:00,2015-11-22 11:00,0.591,0.592,0.071,3.832,0
2015-11-22 12:00,2015-11-22 12:00,0.612,0.621,0.072,4.685,0
2015-11-22 13:00,2015-11-22 13:00,0.363,0.297,0.102,4.652,0
2015-11-22 14:00,2015-11-22 14:00,0.052,0.008,0.061,4.243,0
2015-11-22 15:00,2015-11-22 15:00,0.019,0.006,0.027,3.376,0
2015-11-22 16:00,2015-11-22 16:00,0,0,0,2.041,0
2015-11-22 17:00,2015-11-22 17:00,0,0,0,1.759,0
2015-11-22 18:00,2015-11-22 18:00,0,0,0,1.377,0
2015-11-22 19:00,2015-11-22 19:00,0,0,0,1.100,0
2015-11-22 20:00,2015-11-22 20:00,0,0,0,0.856,0
2015-11-22 21:00,2015-11-22 21:00,0,0,0,0.589,0
2015-11-22 22:00,2015-11-22 22:00,0,0,0,0.535,0
2015-11-22 23:00,2015-11-22 23:00,0,0,0,0.545,0
2015-11-23 00:00,2015-11-23 00:00,0,0,0,0.444,0
2015-11-23 01:00,2015-11-23 01:00,0,0,0,0.361,0
2015-11-23 02:00,2015-11-23 02:00,0,0,0,0.195,0
2015-11-23 03:00,2015-11-23 03:00,0,0,0,0.117,0
2015-11-23 04:00,2015-11-23 04:00,0,0,0,0.015,0
2015-11-23 05:00,2015-11-23 05:00,0,0,0,-0.119,0
2015-11-23 06:00,2015-11-23 06:00,0,0,0,-0.316,0
2015-11-23 07:00,2015-11-23 07:00,0,0,0,-0.484,0
2015-11-23 08:00,2015-11-23 08:00,0.053,0.046,0.023,-0.309,0
2015-11-23 09:00,2015-11-23 09:00,0.205,0.170,0.055,0.456,0
2015-11-23 10:00,2015-11-23 10:00,0.315,0.249,0.093,1.844,0
2015-11-23 11:00,2015-11-23 11:00,0.432,0.370,0.103,3.258,0
2015-11-23 12:00,2015-11-23 12:00,0.457,0.396,0.108,4.129,0
2015-11-23 13:00,2015-11-23 13:00,0.374,0.303,0.108,4.591,0
2015-11-23 14:00,2015-11-23 14:00,0.195,0.134,0.084,4.601,0
2015-11-23 15:00,2015-11-23 15:00,0.022,0.007,0.028,3.687,0
2015-11-23 16:00,2015-11-23 16:00,0,0,0,2.858,0
2015-11-23 17:00,2015-11-23 17:00,0,0,0,3.007,0
2015-11-23 18:00,2015-11-23 18:00,0,0,0,3.095,0
2015-11-23 19:00,2015-11-23 19:00,0,0,0,3.359,0
2015-11-23 20:00,2015-11-23 20:00,0,0,0,3.760,0
2015-11-23 21:00,2015-11-23 21:00,0,0,0,4.179,0
2015-11-23 22:00,2015-11-23 22:00,0,0,0,4.592,0
2015-11-23 23:00,2015-11-23 23:00,0,0,0,4.973,0
2015-11-24 00:00,2015-11-24 00:00,0,0,0,5.333,0
2015-11-24 01:00,2015-11-24 01:00,0,0,0,5.729,0
2015-11-24 02:00,2015-11-24 02:00,0,0,0,6.354,0
2015-11-24 03:00,2015-11-24 03:00,0,0,0,7.004,0
2015-11-24 04:00,2015-11-24 04:00,0,0,0,7.602,0
2015-11-24 05:00,2015-11-24 05:00,0,0,0,8.101,0
2015-11-24 06:00,2015-11-24 06:00,0,0,0,8.481,0
2015-11-24 07:00,2015-11-24 07:00,0,0,0,8.691,0
2015-11-24 08:00,2015-11-24 08:00,0.023,0.026,0.012,8.682,0
2015-11-24 09:00,2015-11-24 09:00,0.005,0,0.014,8.104,0
2015-11-24 10:00,2015-11-24 10:00,0.021,0,0.035,7.491,0
2015-11-24 11:00,2015-11-24 11:00,0.029,0,0.045,7.327,0
2015-11-24 12:00,2015-11-24 12:00,0.026,0,0.041,7.471,0
2015-11-24 13:00,2015-11-24 13:00,0.075,0.020,0.075,7.711,0
2015-11-24 14:00,2015-11-24 14:00,0.066,0.021,0.065,7.878,0
2015-11-24 15:00,2015-11-24 15:00,0.008,0.003,0.016,7.736,0
2015-11-24 16:00,2015-11-24 16:00,0,0,0,7.164,0
2015-11-24 17:00,2015-11-24 17:00,0,0,0,6.539,0
2015-11-24 18:00,2015-11-24 18:00,0,0,0,5.960,0
2015-11-24 19:00,2015-11-24 19:00,0,0,0,5.771,0
2015-11-24 20:00,2015-11-24 20:00,0,0,0,6.032,0
2015-11-24 21:00,2015-11-24 21:00,0,0,0,6.014,0
2015-11-24 22:00,2015-11-24 22:00,0,0,0,6.018,0
2015-11-24 23:00,2015-11-24 23:00,0,0,0,5.808,0
2015-11-25 00:00,2015-11-25 00:00,0,0,0,5.497,0
2015-11-25 01:00,2015-11-25 01:00,0,0,0,5.494,0
2015-11-25 02:00,2015-11-25 02:00,0,0,0,5.494,0
2015-11-25 03:00,2015-11-25 03:00,0,0,0,4.987,0
2015-11-25 04:00,2015-11-25 04:00,0,0,0,4.845,0
2015-11-25 05:00,2015-11-25 05:00,0,0,0,4.833,0
2015-11-25 06:00,2015-11-25 06:00,0,0,0,4.780,0
2015-11-25 07:00,2015-11-25 07:00,0,0,0,4.856,0
2015-11-25 08:00,2015-11-25 08:00,0.005,0.001,0.013,5.064,0
2015-11-25 09:00,2015-11-25 09:00,0.016,0.001,0.027,6.153,0
2015-11-25 10:00,2015-11-25 10:00,0.051,0.003,0.066,7.541,0
2015-11-25 11:00,2015-11-25 11:00,0.087,0.017,0.092,8.815,0
2015-11-25 12:00,2015-11-25 12:00,0.210,0.111,0.128,9.535,0
2015-11-25 13:00,2015-11-25 13:00,0.224,0.147,0.108,9.722,0
2015-11-25 14:00,2015-11-25 14:00,0.060,0.029,0.051,9.346,0
2015-11-25 15:00,2015-11-25 15:00,0.043,0.031,0.029,8.022,0
2015-11-25 16:00,2015-11-25 16:00,0,0,0,5.981,0
2015-11-25 17:00,2015-11-25 17:00,0,0,0,5.016,0
2015-11-25 18:00,2015-11-25 18:00,0,0,0,4.242,0
2015-11-25 19:00,2015-11-25 19:00,0,0,0,3.922,0
2015-11-25 20:00,2015-11-25 20:00,0,0,0,4.217,0
2015-11-25 21:00,2015-11-25 21:00,0,0,0,4.692,0
2015-11-25 22:00,2015-11-25 22:00,0,0,0,4.970,0
2015-11-25 23:00,2015-11-25 23:00,0,0,0,4.878,0
2015-11-26 00:00,2015-11-26 00:00,0,0,0,4.671,0
2015-11-26 01:00,2015-11-26 01:00,0,0,0,4.591,0
2015-11-26 02:00,2015-11-26 02:00,0,0,0,4.732,0
2015-11-26 03:00,2015-11-26 03:00,0,0,0,5.032,0
2015-11-26 04:00,2015-11-26 04:00,0,0,0,5.377,0
2015-11-26 05:00,2015-11-26 05:00,0,0,0,5.545,0
2015-11-26 06:00,2015-11-26 06:00,0,0,0,5.521,0
2015-11-26 07:00,2015-11-26 07:00,0,0,0,5.447,0
2015-11-26 08:00,2015-11-26 08:00,0.046,0.043,0.020,5.672,0
2015-11-26 09:00,2015-11-26 09:00,0.183,0.148,0.059,6.369,0
2015-11-26 10:00,2015-11-26 10:00,0.246,0.184,0.091,7.071,0
2015-11-26 11:00,2015-11-26 11:00,0.114,0.030,0.107,8.021,0
2015-11-26 12:00,2015-11-26 12:00,0.159,0.063,0.121,8.882,0
2015-11-26 13:00,2015-11-26 13:00,0.096,0.023,0.095,9.515,0
2015-11-26 14:00,2015-11-26 14:00,0.044,0.005,0.057,9.419,0
2015-11-26 15:00,2015-11-26 15:00,0.014,0.003,0.024,7.638,0
2015-11-26 16:00,2015-11-26 16:00,0,0,0,6.498,0
2015-11-26 17:00,2015-11-26 17:00,0,0,0,6.472,0
2015-11-26 18:00,2015-11-26 18:00,0,0,0,6.456,0
2015-11-26 19:00,2015-11-26 19:00,0,0,0,6.385,0
2015-11-26 20:00,2015-11-26 20:00,0,0,0,6.348,0
2015-11-26 21:00,2015-11-26 21:00,0,0,0,6.763,0
2015-11-26 22:00,2015-11-26 22:00,0,0,0,7.131,0
2015-11-26 23:00,2015-11-26 23:00,0,0,0,7.649,0
2015-11-27 00:00,2015-11-27 00:00,0,0,0,7.923,0
2015-11-27 01:00,2015-11-27 01:00,0,0,0,8.198,0
2015-11-27 02:00,2015-11-27 02:00,0,0,0,8.508,0
2015-11-27 03:00,2015-11-27 03:00,0,0,0,8.832,0
2015-11-27 04:00,2015-11-27 04:00,0,0,0,9.162,0
2015-11-27 05:00,2015-11-27 05:00,0,0,0,9.490,0
2015-11-27 06:00,2015-11-27 06:00,0,0,0,9.842,0
2015-11-27 07:00,2015-11-27 07:00,0,0,0,10.120,0
2015-11-27 08:00,2015-11-27 08:00,0.008,0.004,0.014,10.367,0
2015-11-27 09:00,2015-11-27 09:00,0.056,0.022,0.053,10.852,0
2015-11-27 10:00,2015-11-27 10:00,0.063,0.018,0.066,11.488,0
2015-11-27 11:00,2015-11-27 11:00,0.054,0.004,0.069,12.072,0
2015-11-27 12:00,2015-11-27 12:00,0.065,0.006,0.080,12.175,0
2015-11-27 13:00,2015-11-27 13:00,0.061,0.008,0.074,11.789,0
2015-11-27 14:00,2015-11-27 14:00,0.029,0.004,0.041,11.332,0
2015-11-27 15:00,2015-11-27 15:00,0.017,0.006,0.024,10.595,0
2015-11-27 16:00,2015-11-27 16:00,0,0,0,10.022,0
2015-11-27 17:00,2015-11-27 17:00,0,0,0,10.031,0
2015-11-27 18:00,2015-11-27 18:00,0,0,0,10.088,0
2015-11-27 19:00,2015-11-27 19:00,0,0,0,9.262,0
2015-11-27 20:00,2015-11-27 20:00,0,0,0,7.409,0
2015-11-27 21:00,2015-11-27 21:00,0,0,0,6.009,0
2015-11-27 22:00,2015-11-27 22:00,0,0,0,5.205,0
2015-11-27 23:00,2015-11-27 23:00,0,0,0,4.719,0
2015-11-28 00:00,2015-11-28 00:00,0,0,0,4.256,0
2015-11-28 01:00,2015-11-28 01:00,0,0,0,3.565,0
2015-11-28 02:00,2015-11-28 02:00,0,0,0,2.683,0
2015-11-28 03:00,2015-11-28 03:00,0,0,0,1.891,0
2015-11-28 04:00,2015-11-28 04:00,0,0,0,1.486,0
2015-11-28 05:00,2015-11-28 05:00,0,0,0,1.275,0
2015-11-28 06:00,2015-11-28 06:00,0,0,0,1.210,0
2015-11-28 07:00,2015-11-28 07:00,0,0,0,1.201,0
2015-11-28 08:00,2015-11-28 08:00,0.077,0.077,0.018,1.639,0
2015-11-28 09:00,2015-11-28 09:00,0.297,0.280,0.045,3.099,0
2015-11-28 10:00,2015-11-28 10:00,0.362,0.320,0.078,4.813,0
2015-11-28 11:00,2015-11-28 11:00,0.171,0.079,0.116,5.969,0
2015-11-28 12:00,2015-11-28 12:00,0.112,0.027,0.106,6.445,0
2015-11-28 13:00,2015-11-28 13:00,0.050,0.001,0.067,6.689,0
2015-11-28 14:00,2015-11-28 14:00,0.021,0.001,0.035,6.838,0
2015-11-28 15:00,2015-11-28 15:00,0.010,0.002,0.020,6.950,0
2015-11-28 16:00,2015-11-28 16:00,0,0,0,7.107,0
2015-11-28 17:00,2015-11-28 17:00,0,0,0,7.485,0
2015-11-28 18:00,2015-11-28 18:00,0,0,0,8.085,0
2015-11-28 19:00,2015-11-28 19:00,0,0,0,8.484,0
2015-11-28 20:00,2015-11-28 20:00,0,0,0,8.808,0
2015-11-28 21:00,2015-11-28 21:00,0,0,0,8.821,0
2015-11-28 22:00,2015-11-28 22:00,0,0,0,8.795,0
2015-11-28 23:00,2015-11-28 23:00,0,0,0,8.753,0
2015-11-29 00:00,2015-11-29 00:00,0,0,0,8.738,0
2015-11-29 01:00,2015-11-29 01:00,0,0,0,8.742,0
2015-11-29 02:00,2015-11-29 02:00,0,0,0,8.656,0
2015-11-29 03:00,2015-11-29 03:00,0,0,0,8.450,0
2015-11-29 04:00,2015-11-29 04:00,0,0,0,8.369,0
2015-11-29 05:00,2015-11-29 05:00,0,0,0,8.437,0
2015-11-29 06:00,2015-11-29 06:00,0,0,0,8.580,0
2015-11-29 07:00,2015-11-29 07:00,0,0,0,8.805,0
2015-11-29 08:00,2015-11-29 08:00,0.001,0.001,0.007,9.147,0
2015-11-29 09:00,2015-11-29 09:00,0.020,0.002,0.033,9.664,0
2015-11-29 10:00,2015-11-29 10:00,0.046,0.003,0.062,10.251,0
2015-11-29 11:00,2015-11-29 11:00,0.050,0.002,0.067,10.868,0
2015-11-29 12:00,2015-11-29 12:00,0.018,0,0.032,11.543,0
2015-11-29 13:00,2015-11-29 13:00,0.033,0,0.050,11.796,0
2015-11-29 14:00,2015-11-29 14:00,0.015,0,0.028,11.673,0
2015-11-29 15:00,2015-11-29 15:00,0.007,0.001,0.016,11.484,0
2015-11-29 16:00,2015-11-29 16:00,0,0,0,11.298,0
2015-11-29 17:00,2015-11-29 17:00,0,0,0,11.240,0
2015-11-29 18:00,2015-11-29 18:00,0,0,0,11.189,0
2015-11-29 19:00,2015-11-29 19:00,0,0,0,10.498,0
2015-11-29 20:00,2015-11-29 20:00,0,0,0,9.242,0
2015-11-29 21:00,2015-11-29 21:00,0,0,0,8.148,0
2015-11-29 22:00,2015-11-29 22:00,0,0,0,7.398,0
2015-11-29 23:00,2015-11-29 23:00,0,0,0,6.732,0
2015-11-30 00:00,2015-11-30 00:00,0,0,0,6.072,0
2015-11-30 01:00,2015-11-30 01:00,0,0,0,5.575,0
2015-11-30 02:00,2015-11-30 02:00,0,0,0,5.767,0
2015-11-30 03:00,2015-11-30 03:00,0,0,0,6.151,0
2015-11-30 04:00,2015-11-30 04:00,0,0,0,6.329,0
2015-11-30 05:00,2015-11-30 05:00,0,0,0,6.603,0
2015-11-30 06:00,2015-11-30 06:00,0,0,0,7.529,0
2015-11-30 07:00,2015-11-30 07:00,0,0,0,8.922,0
2015-11-30 08:00,2015-11-30 08:00,0,0,0.003,10.001,0
2015-11-30 09:00,2015-11-30 09:00,0.004,0,0.013,10.615,0
2015-11-30 10:00,2015-11-30 10:00,0.031,0,0.048,10.897,0
2015-11-30 11:00,2015-11-30 11:00,0.060,0.005,0.075,11.212,0
2015-11-30 12:00,2015-11-30 12:00,0.035,0,0.052,11.444,0
2015-11-30 13:00,2015-11-30 13:00,0.046,0.007,0.058,11.469,0
2015-11-30 14:00,2015-11-30 14:00,0.052,0.012,0.060,11.334,0
2015-11-30 15:00,2015-11-30 15:00,0.010,0.003,0.019,11.260,0
2015-11-30 16:00,2015-11-30 16:00,0,0,0,11.269,0
2015-11-30 17:00,2015-11-30 17:00,0,0,0,11.328,0
2015-11-30 18:00,2015-11-30 18:00,0,0,0,11.358,0
2015-11-30 19:00,2015-11-30 19:00,0,0,0,11.414,0
2015-11-30 20:00,2015-11-30 20:00,0,0,0,11.432,0
2015-11-30 21:00,2015-11-30 21:00,0,0,0,11.273,0
2015-11-30 22:00,2015-11-30 22:00,0,0,0,10.965,0
2015-11-30 23:00,2015-11-30 23:00,0,0,0,10.620,0
2015-12-01 00:00,2015-12-01 00:00,0,0,0,10.551,0
2015-12-01 01:00,2015-12-01 01:00,0,0,0,10.558,0
